item_id,item_name,sku,opening_stock,quantity_in,quantity_out,closing_stock,purchase_account_name,sku
2968232000000095471,Womens Bottoms-Short 22,WOM-SHT-22,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-SHT-22
2968232000000095482,Junior Bottoms-Short 1,WOM-SHT-01,-3.00,4.00,0.00,1.00,Cost of Goods Sold,WOM-SHT-01
2968232000000095493,Junior Bottoms-Short 3,WOM-SHT-03,11.00,0.00,0.00,11.00,Cost of Goods Sold,WOM-SHT-03
2968232000000095504,Junior Bottoms-Short 5,WOM-SHT-05,4.00,0.00,2.00,2.00,Cost of Goods Sold,WOM-SHT-05
2968232000000095515,Junior Bottoms-Short 7,WOM-SHT-07,5.00,2.00,6.00,1.00,Cost of Goods Sold,WOM-SHT-07
2968232000000095526,Junior Bottoms-Short 9,WOM-SHT-09,1.00,6.00,2.00,5.00,Cost of Goods Sold,WOM-SHT-09
2968232000000095537,Junior Bottoms-Short 11,WOM-SHT-11,2.00,0.00,1.00,1.00,Cost of Goods Sold,WOM-SHT-11
2968232000000095548,Junior Bottoms-Short 13,WOM-SHT-13,2.00,0.00,0.00,2.00,Cost of Goods Sold,WOM-SHT-13
2968232000000095559,Junior Bottoms-Short 15,WOM-SHT-15,-5.00,5.00,0.00,0.00,Cost of Goods Sold,WOM-SHT-15
2968232000000095570,Junior Bottoms-Short 17,WOM-SHT-17,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-SHT-17
2968232000000095581,Junior Bottoms-Short 19,WOM-SHT-19,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-SHT-19
2968232000000095592,Girls Bottoms-Skirts 0-3 months,GRL-SKT-000M,0.00,0.00,0.00,0.00,Cost of Goods Sold,GRL-SKT-000M
2968232000000095603,Girls Bottoms-Skirts 3-6 months,GRL-SKT-003M,0.00,6.00,1.00,5.00,Cost of Goods Sold,GRL-SKT-003M
2968232000000095614,Girls Bottoms-Skirts 6-9 months,GRL-SKT-006M,1.00,0.00,0.00,1.00,Cost of Goods Sold,GRL-SKT-006M
2968232000000095625,Girls Bottoms-Skirts 9-12 months,GRL-SKT-009M,0.00,0.00,0.00,0.00,Cost of Goods Sold,GRL-SKT-009M
2968232000000095636,Girls Bottoms-Skirts 12 months,GRL-SKT-012M,3.00,0.00,0.00,3.00,Cost of Goods Sold,GRL-SKT-012M
2968232000000095647,Girls Bottoms-Skirts 18 months,GRL-SKT-018M,-1.00,33.00,0.00,32.00,Cost of Goods Sold,GRL-SKT-018M
2968232000000095658,Girls Bottoms-Skirts 24 months/2T,GRL-SKT-02T,1.00,0.00,0.00,1.00,Cost of Goods Sold,GRL-SKT-02T
2968232000000095669,Girls Bottoms-Skirts 3T,GRL-SKT-03T,1.00,0.00,0.00,1.00,Cost of Goods Sold,GRL-SKT-03T
2968232000000095680,Girls Bottoms-Skirts 4T,GRL-SKT-04T,8.00,0.00,0.00,8.00,Cost of Goods Sold,GRL-SKT-04T
2968232000000095691,Girls Bottoms-Skirts 5T/5,GRL-SKT-05T,128.00,0.00,0.00,128.00,Cost of Goods Sold,GRL-SKT-05T
2968232000000095702,Girls Bottoms-Skirts 6,GRL-SKT-06,301.00,1.00,0.00,302.00,Cost of Goods Sold,GRL-SKT-06
2968232000000095713,Girls Bottoms-Skirts 7 (Small),GRL-SKT-07,142.00,0.00,0.00,142.00,Cost of Goods Sold,GRL-SKT-07
2968232000000095724,Girls Bottoms-Skirts 8 (Small),GRL-SKT-08,97.00,0.00,1.00,96.00,Cost of Goods Sold,GRL-SKT-08
2968232000000095735,Girls Bottoms-Skirts 10 (Med),GRL-SKT-10,189.00,0.00,0.00,189.00,Cost of Goods Sold,GRL-SKT-10
2968232000000095746,Girls Bottoms-Skirts 12 (Med),GRL-SKT-12,0.00,0.00,0.00,0.00,Cost of Goods Sold,GRL-SKT-12
2968232000000095757,Girls Bottoms-Skirts 14 (Large),GRL-SKT-14,75.00,0.00,0.00,75.00,Cost of Goods Sold,GRL-SKT-14
2968232000000095768,Girls Bottoms-Skirts 16 (Large),GRL-SKT-16,4.00,0.00,0.00,4.00,Cost of Goods Sold,GRL-SKT-16
2968232000000095779,Girls Bottoms-Skirts 18 (XL),GRL-SKT-18,5.00,0.00,0.00,5.00,Cost of Goods Sold,GRL-SKT-18
2968232000000095790,Girls Bottoms-Skirts 20 (XL),GRL-SKT-20,0.00,0.00,0.00,0.00,Cost of Goods Sold,GRL-SKT-20
2968232000000095812,Womens Bottoms-Skirts 0-2 (XS),WOM-SKT-02,22.00,0.00,0.00,22.00,Cost of Goods Sold,WOM-SKT-02
2968232000000095823,Womens Bottoms-Skirts 4-6 (Small),WOM-SKT-04,16.00,0.00,0.00,16.00,Cost of Goods Sold,WOM-SKT-04
2968232000000095845,Womens Bottoms-Skirts 8-10 (Med),WOM-SKT-08,9.00,0.00,0.00,9.00,Cost of Goods Sold,WOM-SKT-08
2968232000000095867,Womens Bottoms-Skirts 12-14 (Large),WOM-SKT-12,6.00,0.00,0.00,6.00,Cost of Goods Sold,WOM-SKT-12
2968232000000095889,Womens Bottoms-Skirts 16-20 (XL/XXL),WOM-SKT-16,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-SKT-16
2968232000000095922,Womens Bottoms-Skirts 22-24 (3XL/4XL),WOM-SKT-22,2.00,0.00,0.00,2.00,Cost of Goods Sold,WOM-SKT-22
2968232000000233191,Womens Tops Maternity XS-S,WOM-TOP-MAT XS-S,18.00,0.00,0.00,18.00,Cost of Goods Sold,WOM-TOP-MAT XS-S
2968232000000233224,Womens Tops Maternity Med,WOM-TOP-MAT M,5.00,0.00,0.00,5.00,Cost of Goods Sold,WOM-TOP-MAT M
2968232000000233251,Womens Top Maternity L-XL,WOM-TOP-MAT L-XL,6.00,0.00,0.00,6.00,Cost of Goods Sold,WOM-TOP-MAT L-XL
2968232000000233278,Womens Top Maternity XXL,WOM-TOP-MAT XXL,1.00,0.00,0.00,1.00,Cost of Goods Sold,WOM-TOP-MAT XXL
2968232000000233453,Mens Bottom Athletic Small,MEN-SHT-ATH S,20.00,5.00,0.00,25.00,Cost of Goods Sold,MEN-SHT-ATH S
2968232000000233464,Mens Bottom Athletic Medium,MEN-BOT-ATH M,9.00,10.00,0.00,19.00,Cost of Goods Sold,MEN-BOT-ATH M
2968232000000233475,Mens Bottom Athletic L,MEN-BOT-ATH L,22.00,6.00,3.00,25.00,Cost of Goods Sold,MEN-BOT-ATH L
2968232000000233486,Mens Bottom Athletic XL,MEN-BOT-ATH XL,7.00,1.00,1.00,7.00,Cost of Goods Sold,MEN-BOT-ATH XL
2968232000000233497,Mens Bottom Athletic XXL,MEN-BOT-ATH XXL,4.00,0.00,0.00,4.00,Cost of Goods Sold,MEN-BOT-ATH XXL
2968232000000233508,Mens Bottom Athletic 3XL,MEN-BOT-ATH 3XL,0.00,0.00,0.00,0.00,Cost of Goods Sold,MEN-BOT-ATH 3XL
2968232000000233519,Mens Bottom Athletic 4XL,MEN-BOT-ATH 4XL,4.00,0.00,0.00,4.00,Cost of Goods Sold,MEN-BOT-ATH 4XL
2968232000000233530,Mens Bottom Athletic 5XL,MEN-BOT-ATH5XL,5.00,0.00,0.00,5.00,Cost of Goods Sold,MEN-BOT-ATH5XL
2968232000000233545,Mens Bottom Athletic Shorts Small,MEN-BOT-ATH-SHT S,26.00,5.00,3.00,28.00,Cost of Goods Sold,MEN-BOT-ATH-SHT S
2968232000000233556,Mens Bottom Athletic Shorts Med,MEN-SHT-ATH M,28.00,3.00,2.00,29.00,Cost of Goods Sold,MEN-SHT-ATH M
2968232000000233567,Mens Bottom Athletic Shorts Large,MEN-SHT-ATH L,83.00,8.00,6.00,85.00,Cost of Goods Sold,MEN-SHT-ATH L
2968232000000233578,Mens Bottom Athletic 6XL,MEN-BOT-ATH 6XL,0.00,0.00,0.00,0.00,Cost of Goods Sold,MEN-BOT-ATH 6XL
2968232000000233589,Mens Bottom Athletic Shorts XXL,MEN-BOT-ATH-SHT XXL,0.00,0.00,0.00,0.00,Cost of Goods Sold,MEN-BOT-ATH-SHT XXL
2968232000000234140,Mens Bottoms Athletic Shorts XL,MEN-SHT-ATH XL,14.00,0.00,5.00,9.00,Cost of Goods Sold,MEN-SHT-ATH XL
2968232000000234151,Mens Bottoms Athletic Shorts 4XL,MEN-SHT-ATH 4XL,12.00,0.00,0.00,12.00,Cost of Goods Sold,MEN-SHT-ATH 4XL
2968232000000234162,Mens Bottoms Athletic Shorts 3XL,MEN-SHT-ATH 3XL,32.00,0.00,0.00,32.00,Cost of Goods Sold,MEN-SHT-ATH 3XL
2968232000000234173,Mens Athletic Shorts 5XL,MEN-SHT-ATH 5XL,0.00,0.00,0.00,0.00,Cost of Goods Sold,MEN-SHT-ATH 5XL
2968232000000234184,Mens Athletic Shorts 6XL,MEN-SHT-ATH 6XL,1.00,0.00,0.00,1.00,Cost of Goods Sold,MEN-SHT-ATH 6XL
2968232000000234870,Womens Underwear 7 (Pant Size 10-14),WOM-UND-07,34.00,0.00,30.00,4.00,Cost of Goods Sold,WOM-UND-07
2968232000000234897,Womens Underwear 9 (Pant Size 16-18),WOM-UND-09,113.00,0.00,10.00,103.00,Cost of Goods Sold,WOM-UND-09
2968232000000234924,Womens Underwear 11 (Pant Size 20-22),WOM-UND-11,-37.00,0.00,1.00,-38.00,Cost of Goods Sold,WOM-UND-11
2968232000000234951,Womens Underwear 13 (Pant Size 24-26),WOM-UND-13,-14.00,0.00,0.00,-14.00,Cost of Goods Sold,WOM-UND-13
2968232000000235031,Womens Underwear 5 (Pant Size 4-8),WOM-UND-05,-30.00,0.00,15.00,-45.00,Cost of Goods Sold,WOM-UND-05
2968232000000310934,Womens Bottoms-Short 24,WOM-SHT-24,29.00,0.00,2.00,27.00,Cost of Goods Sold,WOM-SHT-24
2968232000000310949,Womens Bottoms-Short 26,WOM-SHT-26,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-SHT-26
2968232000000310960,Womens Bottoms-Short 28,WOM-SHT-28,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-SHT-28
2968232000000310979,28 (4XL) Womens Bottoms,WOM-BOT-28,9.00,0.00,0.00,9.00,Cost of Goods Sold,WOM-BOT-28
2968232000000310990,30 Womens Bottoms,WOM-BOT-30,0.00,0.00,0.00,0.00,Cost of Goods Sold,WOM-BOT-30
2968232000000351001,32 Womens Bottoms,WOM-BOT-32,2.00,0.00,0.00,2.00,Cost of Goods Sold,WOM-BOT-32
2968232000000351698,Boys Newborn Bottom,BOY-BOT-NEW,79.00,0.00,5.00,74.00,Cost of Goods Sold,BOY-BOT-NEW
2968232000000351727,Boys Newborn Top,BOY-TOP-NEW,103.00,0.00,10.00,93.00,Cost of Goods Sold,BOY-TOP-NEW
2968232000000351756,Boy-Bottom-Preemie,BOY-BOT-PRE,19.00,0.00,0.00,19.00,Cost of Goods Sold,BOY-BOT-PRE
2968232000000351785,Boy-Top-Preemie,BOY-TOP-PRE,13.00,0.00,0.00,13.00,Cost of Goods Sold,BOY-TOP-PRE
2968232000000368166,Girls-Bottoms-Preemie,GRL-BOT-PREE,15.00,0.00,0.00,15.00,Cost of Goods Sold,GRL-BOT-PREE
2968232000000368195,Girls-Tops-Preemie,GRL-TOP-PREE,22.00,0.00,0.00,22.00,Cost of Goods Sold,GRL-TOP-PREE
2968232000000368224,Girl Bottom Newborn,GRL-BOT-NEW,119.00,0.00,5.00,114.00,Cost of Goods Sold,GRL-BOT-NEW
2968232000000368253,Girl Newborn Top,GRL-TOP-NEW,154.00,0.00,10.00,144.00,Cost of Goods Sold,GRL-TOP-NEW
2968232000000368594,Womens Bottoms Maternity XS-S,WOM-BOT-MAT XS-S,10.00,0.00,0.00,10.00,Cost of Goods Sold,WOM-BOT-MAT XS-S
2968232000000368616,Womens Bottoms Maternity Medium,WOM-BOT-MAT M,8.00,0.00,0.00,8.00,Cost of Goods Sold,WOM-BOT-MAT M
2968232000000368627,Womens Bottoms Maternity Large-XL,WOM-BOT-MAT L-XL,5.00,0.00,0.00,5.00,Cost of Goods Sold,WOM-BOT-MAT L-XL
2968232000000368638,Womens Bottoms Maternity XXL+,WOM-BOT-MAT XXL,3.00,0.00,0.00,3.00,Cost of Goods Sold,WOM-BOT-MAT XXL
2968232000000462290,50-54 Short,MEN-SHT-50,0.00,0.00,0.00,0.00,Cost of Goods Sold,MEN-SHT-50
2968232000000462305,Mens Bottoms 31x30,MEN-BOT-31x30,109.00,0.00,0.00,109.00,Cost of Goods Sold,MEN-BOT-31x30
2968232000000462316,Mens Bottoms 31x32,MEN-BOT-31x32,86.00,0.00,0.00,86.00,Cost of Goods Sold,MEN-BOT-31x32
2968232000000462327,Mens Bottoms 31x34,MEN-BOT-31x34,15.00,1.00,0.00,16.00,Cost of Goods Sold,MEN-BOT-31x34
2968232000000462338,Mens Bottoms 33x30,MEN-BOT-33x30,78.00,1.00,3.00,76.00,Cost of Goods Sold,MEN-BOT-33x30
2968232000000462349,Mens Bottoms 33x32,MEN-BOT-33x32,73.00,2.00,0.00,75.00,Cost of Goods Sold,MEN-BOT-33x32
2968232000000462360,Mens Bottoms 33x33,MEN-BOT-33x33,4.00,0.00,0.00,4.00,Cost of Goods Sold,MEN-BOT-33x33
2968232000000462371,Mens Bottoms 33x34,MEN-BOT-33x34,0.00,0.00,0.00,0.00,Cost of Goods Sold,MEN-BOT-33x34
2968232000000462382,Mens Bottoms 33x36,MEN-BOT-33x36,0.00,0.00,0.00,0.00,Cost of Goods Sold,MEN-BOT-33x36
2968232000000462393,Mens Bottoms 34x29,MEN-BOT-34x29,12.00,0.00,0.00,12.00,Cost of Goods Sold,MEN-BOT-34x29
2968232000000462404,Mens Bottoms 36x29,MEN-BOT-36x29,24.00,0.00,0.00,24.00,Cost of Goods Sold,MEN-BOT-36x29
2968232000000462415,Mens Bottoms 44x29,MEN-BOT-44x29,-4.00,4.00,0.00,0.00,Cost of Goods Sold,MEN-BOT-44x29
2968232000000462426,Mens Bottoms 44x33,MEN-BOT-44x33,0.00,0.00,0.00,0.00,Cost of Goods Sold,MEN-BOT-44x33
2968232000000462437,Mens Bottoms 50 waist,MEN-BOT-50,10.00,1.00,0.00,11.00,Cost of Goods Sold,MEN-BOT-50
2968232000000462448,Mens Bottoms 28 waist,MEN-BOT-28,38.00,0.00,0.00,38.00,Cost of Goods Sold,MEN-BOT-28
2968232000000462459,Mens Bottom 29 waist,MEN-BOT-29,43.00,0.00,0.00,43.00,Cost of Goods Sold,MEN-BOT-29
2968232000000485789,Girls Pajamas 7,GRL-PJ-07,61.00,3.00,0.00,64.00,Cost of Goods Sold,GRL-PJ-07
2968232000000485996,Girls Pajamas 5,GRL-PJ-05,20.00,1.00,0.00,21.00,Cost of Goods Sold,GRL-PJ-05
2968232000000525007,Girls Pajamas 6,GRL-PJ-06,18.00,1.00,0.00,19.00,Cost of Goods Sold,GRL-PJ-06
2968232000000525018,Girls Pajamas 8,GRL-PJ-08,12.00,0.00,0.00,12.00,Cost of Goods Sold,GRL-PJ-08
2968232000000525029,Girls Pajamas Size 10-12,GRL-PJ-10,56.00,4.00,2.00,58.00,Cost of Goods Sold,GRL-PJ-10
2968232000000525040,Girls Pajamas Size 14-16,GRL-PJ-14,36.00,2.00,0.00,38.00,Cost of Goods Sold,GRL-PJ-14
2968232000000525051,Girls Pajamas 18-20,GRL-PJ-18,-1.00,2.00,0.00,1.00,Cost of Goods Sold,GRL-PJ-18
2968232000000525150,Accessories,ACC-ACC-ALL,5860.00,59.00,52.00,5867.00,Cost of Goods Sold,ACC-ACC-ALL
2968232000000525177,Boys Pajamas 5,BOY-PJ-05,75.00,4.00,0.00,79.00,Cost of Goods Sold,BOY-PJ-05
2968232000000525188,Boys Pajamas 6,BOY-PJ-06,68.00,2.00,1.00,69.00,Cost of Goods Sold,BOY-PJ-06
2968232000000525199,Boys Pajamas 7,BOY-PJ-07,9.00,1.00,0.00,10.00,Cost of Goods Sold,BOY-PJ-07
2968232000000525210,Boys Pajamas 8,BOY-PJ-08,22.00,2.00,5.00,19.00,Cost of Goods Sold,BOY-PJ-08
2968232000000525221,Boys Pajamas 10-12,BOY-PJ-10,24.00,3.00,0.00,27.00,Cost of Goods Sold,BOY-PJ-10
2968232000000525232,Boys Pajamas 14-16,BOY-PJ-14,7.00,3.00,1.00,9.00,Cost of Goods Sold,BOY-PJ-14
2968232000000525247,Boys Pajamas 18-20,BOY-PJ-18,1.00,0.00,0.00,1.00,Cost of Goods Sold,BOY-PJ-18
2968232000000546531,Mens Bottoms-Short 31,MEN-SHT-31,14.00,2.00,0.00,16.00,Cost of Goods Sold,MEN-SHT-31
2968232000000546550,Mens Bottoms-Short 33,MEN-SHT-33,10.00,1.00,0.00,11.00,Cost of Goods Sold,MEN-SHT-33
2968232000000546561,Mens Bottoms 42x38,MEN-BOT-42x38,5.00,0.00,0.00,5.00,Cost of Goods Sold,MEN-BOT-42x38
2968232000000546572,Mens Bottoms 30 waist pants,MEN-BOT-30,2.00,0.00,0.00,2.00,Cost of Goods Sold,MEN-BOT-30
2968232000000560375,Mens Athletic Shorts 2XL,MEN-SHT-ATH 2XL,10.00,0.00,0.00,10.00,Cost of Goods Sold,MEN-SHT-ATH 2XL
2968232000000560920,Boy/Men Shoe Sizes 3-9,MEN-SOC-3-9,1792.00,0.00,10.00,1782.00,Cost of Goods Sold,MEN-SOC-3-9
2968232000000560951,Toddler/Boy Shoe Sizes 10.5-4,BOY-SOC-10-4,-86.00,0.00,67.00,-153.00,Cost of Goods Sold,BOY-SOC-10-4
2968232000000560962,Toddler/Boy Shoe Sizes 9-2.5,BOY-SOC-9-2,1403.00,0.00,30.00,1373.00,Cost of Goods Sold,BOY-SOC-9-2
2968232000000560973,Boy Toddler Shoe Sizes 9-13,BOY-SOC-9-13,615.00,0.00,0.00,615.00,Cost of Goods Sold,BOY-SOC-9-13
2968232000000560984,Boy Socks (Infant Shoe Size 1-7),BOY-SOC-1-7,873.00,0.00,5.00,868.00,Cost of Goods Sold,BOY-SOC-1-7
2968232000000560995,Infant/Todd Shoe Sizes 4.5-8.5,BOY-SOC-4-8,975.00,0.00,1.00,974.00,Cost of Goods Sold,BOY-SOC-4-8
2968232000000570006,Boy/Men Shoe Sizes 3-10,MEN-SOC-3-10,4462.00,0.00,89.00,4373.00,Cost of Goods Sold,MEN-SOC-3-10
2968232000000570021,Mens Shoe Sizes 6-12,MEN-SOC-6-12,3728.00,0.00,136.00,3592.00,Cost of Goods Sold,MEN-SOC-6-12
2968232000000570036,Mens Shoe Sizes 12+,MEN-SOC-12+,634.00,0.00,7.00,627.00,Cost of Goods Sold,MEN-SOC-12+
2968232000000570397,Girl Socks (Infant Shoe Size 1-7),GRL-SOC-1-7,964.00,0.00,5.00,959.00,Cost of Goods Sold,GRL-SOC-1-7
2968232000000570424,Infant/Todd Shoe Sizes 5.5-8.5,GRL-SOC-5-8,758.00,0.00,10.00,748.00,Cost of Goods Sold,GRL-SOC-5-8
2968232000000570439,Girl Toddler Shoe Sizes 9-13,GRL-SOC-9-13,980.00,0.00,0.00,980.00,Cost of Goods Sold,GRL-SOC-9-13
2968232000000570450,Girl Inf/Todd Shoe Sizes 7-2,GRL-SOC-7-2,369.00,0.00,5.00,364.00,Cost of Goods Sold,GRL-SOC-7-2
2968232000000570461,Toddler/Girl Shoe Sizes 9-2.5,GRL-SOC-9-2,981.00,0.00,57.00,924.00,Cost of Goods Sold,GRL-SOC-9-2
2968232000000570472,Toddler/Girl Shoe Sizes 10.5-4,GRL-SOC-10-4,1492.00,0.00,30.00,1462.00,Cost of Goods Sold,GRL-SOC-10-4
2968232000000570483,Grl/Wom Shoe Sizes 3-9,WOM-SOC-3-9,3241.00,0.00,20.00,3221.00,Cost of Goods Sold,WOM-SOC-3-9
2968232000000570494,Grl/Wom Shoe Sizes 3-10,WOM-SOC-3-10,3618.00,0.00,179.00,3439.00,Cost of Goods Sold,WOM-SOC-3-10
2968232000000570505,Womens Socks (Shoe Sizes 10.5+),WOM-SOC-10.5+,256.00,0.00,10.00,246.00,Cost of Goods Sold,WOM-SOC-10.5+
2968232000000580220,Boy Inf/Todd Shoe Sizes 7-2,BOY-SOC-7-2,425.00,0.00,5.00,420.00,Cost of Goods Sold,BOY-SOC-7-2
2968232000000583552,Boys Underwear 6-7 (Small),BOY-UND-6,14.00,0.00,15.00,-1.00,Cost of Goods Sold,BOY-UND-6
2968232000000583563,Boys Underwear 6-8,BOY-UND-6-8,0.00,0.00,0.00,0.00,Cost of Goods Sold,BOY-UND-6-8
2968232000000671123,Womens Bras 34E,WOM-BRA-34E,1.00,0.00,0.00,1.00,Cost of Goods Sold,WOM-BRA-34E
2968232000000671134,Womens Bras 40E,WOM-BRA-40E,1.00,0.00,0.00,1.00,Cost of Goods Sold,WOM-BRA-40E
2968232000000754144,Girls Dress 5T,GRL-DRS-5T,54.00,2.00,6.00,50.00,Cost of Goods Sold,GRL-DRS-5T
2968232000000754155,Girls Dress 6,GRL-DRS-6,70.00,7.00,7.00,70.00,Cost of Goods Sold,GRL-DRS-6
2968232000000754166,Girls Dress 7,GRL-DRS-7,95.00,5.00,0.00,100.00,Cost of Goods Sold,GRL-DRS-7
2968232000000754177,Girls Dress 8,GRL-DRS-8,18.00,12.00,4.00,26.00,Cost of Goods Sold,GRL-DRS-8
2968232000000754188,Girls Dress 10-12,GRL-DRS-10,107.00,14.00,8.00,113.00,Cost of Goods Sold,GRL-DRS-10
2968232000000754199,Girls Dress 14-16,GRL-DRS-14,32.00,9.00,0.00,41.00,Cost of Goods Sold,GRL-DRS-14
2968232000000754210,Girls Dress 18-20,GRL-DRS-18,1.00,1.00,0.00,2.00,Cost of Goods Sold,GRL-DRS-18
2968232000000763949,Womens Dress XS,WOM-DRS-XS,41.00,0.00,0.00,41.00,Cost of Goods Sold,WOM-DRS-XS
2968232000000763960,Womens Dress Small,WOM-DRS-S,74.00,0.00,0.00,74.00,Cost of Goods Sold,WOM-DRS-S
2968232000000763971,Womens Dress Medium,WOM-DRS-M,42.00,0.00,1.00,41.00,Cost of Goods Sold,WOM-DRS-M
2968232000000763982,Womens Dress Large,WOM-DRS-L,23.00,0.00,1.00,22.00,Cost of Goods Sold,WOM-DRS-L
2968232000000763993,Womens Dress XL,WOM-DRS-XL,14.00,0.00,0.00,14.00,Cost of Goods Sold,WOM-DRS-XL
2968232000000768004,Womens Dress 2XL,WOM-DRS-2X,3.00,0.00,2.00,1.00,Cost of Goods Sold,WOM-DRS-2X
2968232000000768015,Womens Dress 3XL,WOM-DRS-3X,3.00,0.00,0.00,3.00,Cost of Goods Sold,WOM-DRS-3X
2968232000000768119,Womens Pajamas XS,WOM-PJ-XS,-1.00,14.00,0.00,13.00,Cost of Goods Sold,WOM-PJ-XS
2968232000000768130,Womens Pajamas Small,WOM-PJ-S,-9.00,65.00,0.00,56.00,Cost of Goods Sold,WOM-PJ-S
2968232000000768246,Womens Pajamas Medium,WOM-PJ-M,30.00,13.00,4.00,39.00,Cost of Goods Sold,WOM-PJ-M
2968232000000768257,Womens Pajamas Large,WOM-PJ-L,25.00,9.00,0.00,34.00,Cost of Goods Sold,WOM-PJ-L
2968232000000768302,Womens Pajamas XL,WOM-PJ-XL,-3.00,11.00,2.00,6.00,Cost of Goods Sold,WOM-PJ-XL
2968232000000768313,Womens Pajamas 2XL,WOM-PJ-2X,3.00,1.00,0.00,4.00,Cost of Goods Sold,WOM-PJ-2X
2968232000000768324,Womens Pajamas 3X,WOM-PJ-3X,2.00,0.00,0.00,2.00,Cost of Goods Sold,WOM-PJ-3X
2968232000001547175,Mens Pajamas Small,MEN-PJ-S,2.00,3.00,0.00,5.00,Cost of Goods Sold,MEN-PJ-S
2968232000001547270,Mens Pajamas Medium,MEN-PJ-Med,9.00,0.00,0.00,9.00,Cost of Goods Sold,MEN-PJ-Med
2968232000001547281,Mens Pajamas Large,MEN-PJ-L,13.00,3.00,2.00,14.00,Cost of Goods Sold,MEN-PJ-L
2968232000001547292,Mens Pajamas XL,MEN-PJ-XL,14.00,3.00,0.00,17.00,Cost of Goods Sold,MEN-PJ-XL
2968232000001547303,Mens Pajamas 2XL,MEN-PJ-2X,1.00,0.00,0.00,1.00,Cost of Goods Sold,MEN-PJ-2X
2968232000001547314,Mens Pajamas 3XL,MEN-PJ-3X,2.00,0.00,0.00,2.00,Cost of Goods Sold,MEN-PJ-3X
2968232000001547395,Mens Pajamas 4XL,MEN-PJ-4X,0.00,0.00,0.00,0.00,Cost of Goods Sold,MEN-PJ-4X
2968232000001889584,Girl Infant Socks 0-24 months,GRL-SOC-INFANT,35.00,0.00,5.00,30.00,Cost of Goods Sold,GRL-SOC-INFANT
2968232000001889695,Girl Toddler Socks 5.5-8.5,GRL-SOC-TOD5.5-8.5,10.00,0.00,0.00,10.00,Cost of Goods Sold,GRL-SOC-TOD5.5-8.5
2968232000001891466,Boy Infant Socks 0-24 months,BOY-SOC-INFANT,25.00,0.00,5.00,20.00,Cost of Goods Sold,BOY-SOC-INFANT
2968232000002832357,Girls Dress 2T,GRL-DRS-2T,24.00,0.00,0.00,24.00,Cost of Goods Sold,GRL-DRS-2T
2968232000002832368,Girls Dress 3T,GRL-DRS-3T,32.00,0.00,2.00,30.00,Cost of Goods Sold,GRL-DRS-3T
2968232000002832379,Girls Dress 4T,GRL-DRS-4T,19.00,0.00,0.00,19.00,Cost of Goods Sold,GRL-DRS-4T
2968232000002832390,Girls Dress 18 months,GRL-DRS-18m,16.00,0.00,0.00,16.00,Cost of Goods Sold,GRL-DRS-18m
2968232000002832401,Girls Dress 12 months,GRL-DRS-12m,34.00,0.00,0.00,34.00,Cost of Goods Sold,GRL-DRS-12m
2968232000002832412,Girls Dress 9-12 months,GRL-DRS-9mo,12.00,0.00,0.00,12.00,Cost of Goods Sold,GRL-DRS-9mo
2968232000002832423,Girls Dress 6-9 months,GRL-DRS-6mo,22.00,0.00,0.00,22.00,Cost of Goods Sold,GRL-DRS-6mo
2968232000002832434,Girls Dress 3-6 months,GRL-DRS-3mo,28.00,0.00,2.00,26.00,Cost of Goods Sold,GRL-DRS-3mo
2968232000002832445,Girls Dress 0-3 months,GRL-DRS-NB,7.00,0.00,0.00,7.00,Cost of Goods Sold,GRL-DRS-NB
2968232000002845943,Girl Newborn Jacket,GRL-JKT-NEW,1.00,0.00,0.00,1.00,Cost of Goods Sold,GRL-JKT-NEW
2968232000002876160,Boys-Tops-Newborn-Short-Sleeve,BOY-TSS-NEW,7.00,0.00,0.00,7.00,Cost of Goods Sold,BOY-TSS-NEW
2968232000002876571,Boys Bottoms-Short Newborn,BOY-SHT-NEW,2.00,0.00,0.00,2.00,Cost of Goods Sold,BOY-SHT-NEW
